id,user,title,price,Boutique_name,image0,image1,image2a,image3,overview,description,in_stock,sku,stock_quantity,stock_status,barcode,size,size_name,weight
21225,ires,Gray wool crewneck sweater,80,Costume National,https://prod-bg-images.s3.fr-par.scw.cloud/2016/06/21221-gray-wool-crewneck-sweater-7.jpg,https://prod-bg-images.s3.fr-par.scw.cloud/2016/06/21221-gray-wool-crewneck-sweater-7-1.jpg,https://prod-bg-images.s3.fr-par.scw.cloud/2016/06/21221-gray-wool-crewneck-sweater-7-2.jpg,https://prod-bg-images.s3.fr-par.scw.cloud/2016/06/21221-gray-wool-crewneck-sweater-7-3.jpg,"<p style=""text-align: center;"">Costume National C&#8217;N&#8217;C</p>
<p style=""text-align: center;"">Absolutely stunning, 100% Authentic, brand new with tags Costume National C&#8217;N&#8217;C gray wool crewneck sweater pullover.</p>
<p style=""text-align: center;"">Color: Gray<br />
Model: Crewneck pullover<br />
Logo details</p>
<p style=""text-align: center;"">Material: 100% Wool<br />
Original tags and store bag follow with this item.</p>
","<p style=""text-align: center;"">Costume National C&#8217;N&#8217;C</p>
<p style=""text-align: center;"">Absolutely stunning, 100% Authentic, brand new with tags Costume National C&#8217;N&#8217;C gray wool crewneck sweater pullover.</p>
<p style=""text-align: center;"">Color: Gray<br />
Model: Crewneck pullover<br />
Logo details</p>
<p style=""text-align: center;"">Material: 100% Wool<br />
Original tags and store bag follow with this item.</p>
",True,SIG10537-1,1,instock,7333413000156,IT48 | M,Italian Size MEN,1
21240,ires,Brown striped crewneck sweater,80,Costume National,https://prod-bg-images.s3.fr-par.scw.cloud/2016/06/21232-brown-striped-crewneck-sweater.jpg,https://prod-bg-images.s3.fr-par.scw.cloud/2016/06/21232-brown-striped-crewneck-sweater-1.jpg,https://prod-bg-images.s3.fr-par.scw.cloud/2016/06/21232-brown-striped-crewneck-sweater-2.jpg,https://prod-bg-images.s3.fr-par.scw.cloud/2016/06/21232-brown-striped-crewneck-sweater-3.jpg,"<p style=""text-align: center;"">Costume National C&#8217;N&#8217;C</p>
<p style=""text-align: center;"">Absolutely stunning, 100% Authentic, brand new with tags Costume National C&#8217;N&#8217;C brown striped crewneck sweater pullover.</p>
<p style=""text-align: center;"">Color: Brown with black stripes<br />
Model: Crewneck pullover<br />
Logo details<br />
Made in Italy</p>
<p style=""text-align: center;"">Material: 45% Acrylic, 30% Nylon, 19% Mohair, 3% Elastane, 3% Wool<br />
Original tags and store bag follow with this item.</p>
","<p style=""text-align: center;"">Costume National C&#8217;N&#8217;C</p>
<p style=""text-align: center;"">Absolutely stunning, 100% Authentic, brand new with tags Costume National C&#8217;N&#8217;C brown striped crewneck sweater pullover.</p>
<p style=""text-align: center;"">Color: Brown with black stripes<br />
Model: Crewneck pullover<br />
Logo details<br />
Made in Italy</p>
<p style=""text-align: center;"">Material: 45% Acrylic, 30% Nylon, 19% Mohair, 3% Elastane, 3% Wool<br />
Original tags and store bag follow with this item.</p>
",True,SIG10540-1,1,instock,,IT52 | XL,Italian Size MEN,1
21637,ires,Gray Leather Ankle Strap Shoes Boots,249,Dolce & Gabbana,https://prod-bg-images.s3.fr-par.scw.cloud/2016/06/21629-gray-leather-ankle-strap-shoes-boots.jpg,https://prod-bg-images.s3.fr-par.scw.cloud/2016/06/21629-gray-leather-ankle-strap-shoes-boots-1.jpg,https://prod-bg-images.s3.fr-par.scw.cloud/2016/06/21629-gray-leather-ankle-strap-shoes-boots-2.jpg,https://prod-bg-images.s3.fr-par.scw.cloud/2016/06/21629-gray-leather-ankle-strap-shoes-boots-3.jpg,"<p>Dolce & Gabbana Shoes</p>
<p>Gorgeous brand new with tags, 100% Authentic Dolce & Gabbana gray Leather ankle strap boots. This item comes from the exclusive black label MainLine Dolce & Gabbana collection.<br />
Model: Ankle boots<br />
Color: Gray<br />
Material: 29% Antilope skin, 71% Calfskin Leather<br />
Sole: Rubber<br />
Four buckle strap closure<br />
Logo details<br />
Made in Italy</p>
","<p>Dolce & Gabbana Shoes</p>
<p>Gorgeous brand new with tags, 100% Authentic Dolce & Gabbana gray Leather ankle strap boots. This item comes from the exclusive black label MainLine Dolce & Gabbana collection.<br />
Model: Ankle boots<br />
Color: Gray<br />
Material: 29% Antilope skin, 71% Calfskin Leather<br />
Sole: Rubber<br />
Four buckle strap closure<br />
Logo details<br />
Made in Italy</p>
",True,MOM26116-2,1,instock,7333413036803,EU39.5/US6.5,Shoe Size,4
21642,ires,Gray Leather Ankle Strap Shoes Boots,249,Dolce & Gabbana,https://prod-bg-images.s3.fr-par.scw.cloud/2016/06/21629-gray-leather-ankle-strap-shoes-boots.jpg,https://prod-bg-images.s3.fr-par.scw.cloud/2016/06/21629-gray-leather-ankle-strap-shoes-boots-1.jpg,https://prod-bg-images.s3.fr-par.scw.cloud/2016/06/21629-gray-leather-ankle-strap-shoes-boots-2.jpg,https://prod-bg-images.s3.fr-par.scw.cloud/2016/06/21629-gray-leather-ankle-strap-shoes-boots-3.jpg,"<p>Dolce & Gabbana Shoes</p>
<p>Gorgeous brand new with tags, 100% Authentic Dolce & Gabbana gray Leather ankle strap boots. This item comes from the exclusive black label MainLine Dolce & Gabbana collection.<br />
Model: Ankle boots<br />
Color: Gray<br />
Material: 29% Antilope skin, 71% Calfskin Leather<br />
Sole: Rubber<br />
Four buckle strap closure<br />
Logo details<br />
Made in Italy</p>
","<p>Dolce & Gabbana Shoes</p>
<p>Gorgeous brand new with tags, 100% Authentic Dolce & Gabbana gray Leather ankle strap boots. This item comes from the exclusive black label MainLine Dolce & Gabbana collection.<br />
Model: Ankle boots<br />
Color: Gray<br />
Material: 29% Antilope skin, 71% Calfskin Leather<br />
Sole: Rubber<br />
Four buckle strap closure<br />
Logo details<br />
Made in Italy</p>
",False,MOM26116-1,0,outofstock,7333413036810,EU44/US11,Shoe Size,4
22089,ires,Brown Velvet Casual Mens Laceups Shoes,139,Dolce & Gabbana,https://prod-bg-images.s3.fr-par.scw.cloud/2016/06/22081-brown-velvet-casual-mens-laceups-shoes.jpg,https://prod-bg-images.s3.fr-par.scw.cloud/2016/06/22081-brown-velvet-casual-mens-laceups-shoes-1.jpg,https://prod-bg-images.s3.fr-par.scw.cloud/2016/06/22081-brown-velvet-casual-mens-laceups-shoes-2.jpg,https://prod-bg-images.s3.fr-par.scw.cloud/2016/06/22081-brown-velvet-casual-mens-laceups-shoes-3.jpg,"<p>Dolce & Gabbana Shoes</p>
<p>Gorgeous brand new with tags, 100% Authentic Dolce & Gabbana brown velvet vintage look laceups shoes. This item comes from the exclusive MainLine Dolce & Gabbana collection.<br />
Model: Casual Laceups<br />
Color: Brown<br />
Material: 100% Viscose<br />
Sole: Rubber<br />
Vintage look is part of the characteristic of the model of the shoe<br />
Logo details<br />
Made in Italy</p>
","<p>Dolce & Gabbana Shoes</p>
<p>Gorgeous brand new with tags, 100% Authentic Dolce & Gabbana brown velvet vintage look laceups shoes. This item comes from the exclusive MainLine Dolce & Gabbana collection.<br />
Model: Casual Laceups<br />
Color: Brown<br />
Material: 100% Viscose<br />
Sole: Rubber<br />
Vintage look is part of the characteristic of the model of the shoe<br />
Logo details<br />
Made in Italy</p>
",False,SIG11073-7,0,outofstock,7333413020390,EU43/US10,Shoe Size,3
308635,ires,Brown Velvet Casual Mens Laceups Shoes,139,Dolce & Gabbana,https://prod-bg-images.s3.fr-par.scw.cloud/2016/06/22081-brown-velvet-casual-mens-laceups-shoes.jpg,https://prod-bg-images.s3.fr-par.scw.cloud/2016/06/22081-brown-velvet-casual-mens-laceups-shoes-1.jpg,https://prod-bg-images.s3.fr-par.scw.cloud/2016/06/22081-brown-velvet-casual-mens-laceups-shoes-2.jpg,https://prod-bg-images.s3.fr-par.scw.cloud/2016/06/22081-brown-velvet-casual-mens-laceups-shoes-3.jpg,"<p>Dolce & Gabbana Shoes</p>
<p>Gorgeous brand new with tags, 100% Authentic Dolce & Gabbana brown velvet vintage look laceups shoes. This item comes from the exclusive MainLine Dolce & Gabbana collection.<br />
Model: Casual Laceups<br />
Color: Brown<br />
Material: 100% Viscose<br />
Sole: Rubber<br />
Vintage look is part of the characteristic of the model of the shoe<br />
Logo details<br />
Made in Italy</p>
","<p>Dolce & Gabbana Shoes</p>
<p>Gorgeous brand new with tags, 100% Authentic Dolce & Gabbana brown velvet vintage look laceups shoes. This item comes from the exclusive MainLine Dolce & Gabbana collection.<br />
Model: Casual Laceups<br />
Color: Brown<br />
Material: 100% Viscose<br />
Sole: Rubber<br />
Vintage look is part of the characteristic of the model of the shoe<br />
Logo details<br />
Made in Italy</p>
",False,SIG11073-6,0,outofstock,7333413020406,EU42.5/US9.5,Shoe Size,3
308636,ires,Brown Velvet Casual Mens Laceups Shoes,139,Dolce & Gabbana,https://prod-bg-images.s3.fr-par.scw.cloud/2016/06/22081-brown-velvet-casual-mens-laceups-shoes.jpg,https://prod-bg-images.s3.fr-par.scw.cloud/2016/06/22081-brown-velvet-casual-mens-laceups-shoes-1.jpg,https://prod-bg-images.s3.fr-par.scw.cloud/2016/06/22081-brown-velvet-casual-mens-laceups-shoes-2.jpg,https://prod-bg-images.s3.fr-par.scw.cloud/2016/06/22081-brown-velvet-casual-mens-laceups-shoes-3.jpg,"<p>Dolce & Gabbana Shoes</p>
<p>Gorgeous brand new with tags, 100% Authentic Dolce & Gabbana brown velvet vintage look laceups shoes. This item comes from the exclusive MainLine Dolce & Gabbana collection.<br />
Model: Casual Laceups<br />
Color: Brown<br />
Material: 100% Viscose<br />
Sole: Rubber<br />
Vintage look is part of the characteristic of the model of the shoe<br />
Logo details<br />
Made in Italy</p>
","<p>Dolce & Gabbana Shoes</p>
<p>Gorgeous brand new with tags, 100% Authentic Dolce & Gabbana brown velvet vintage look laceups shoes. This item comes from the exclusive MainLine Dolce & Gabbana collection.<br />
Model: Casual Laceups<br />
Color: Brown<br />
Material: 100% Viscose<br />
Sole: Rubber<br />
Vintage look is part of the characteristic of the model of the shoe<br />
Logo details<br />
Made in Italy</p>
",False,SIG11073-5,0,outofstock,7333413020413,EU42/US9,Shoe Size,3
308637,ires,Brown Velvet Casual Mens Laceups Shoes,139,Dolce & Gabbana,https://prod-bg-images.s3.fr-par.scw.cloud/2016/06/22081-brown-velvet-casual-mens-laceups-shoes.jpg,https://prod-bg-images.s3.fr-par.scw.cloud/2016/06/22081-brown-velvet-casual-mens-laceups-shoes-1.jpg,https://prod-bg-images.s3.fr-par.scw.cloud/2016/06/22081-brown-velvet-casual-mens-laceups-shoes-2.jpg,https://prod-bg-images.s3.fr-par.scw.cloud/2016/06/22081-brown-velvet-casual-mens-laceups-shoes-3.jpg,"<p>Dolce & Gabbana Shoes</p>
<p>Gorgeous brand new with tags, 100% Authentic Dolce & Gabbana brown velvet vintage look laceups shoes. This item comes from the exclusive MainLine Dolce & Gabbana collection.<br />
Model: Casual Laceups<br />
Color: Brown<br />
Material: 100% Viscose<br />
Sole: Rubber<br />
Vintage look is part of the characteristic of the model of the shoe<br />
Logo details<br />
Made in Italy</p>
","<p>Dolce & Gabbana Shoes</p>
<p>Gorgeous brand new with tags, 100% Authentic Dolce & Gabbana brown velvet vintage look laceups shoes. This item comes from the exclusive MainLine Dolce & Gabbana collection.<br />
Model: Casual Laceups<br />
Color: Brown<br />
Material: 100% Viscose<br />
Sole: Rubber<br />
Vintage look is part of the characteristic of the model of the shoe<br />
Logo details<br />
Made in Italy</p>
",False,SIG11073-4,0,outofstock,7333413020420,EU41.5/US8.5,Shoe Size,3
308638,ires,Brown Velvet Casual Mens Laceups Shoes,139,Dolce & Gabbana,https://prod-bg-images.s3.fr-par.scw.cloud/2016/06/22081-brown-velvet-casual-mens-laceups-shoes.jpg,https://prod-bg-images.s3.fr-par.scw.cloud/2016/06/22081-brown-velvet-casual-mens-laceups-shoes-1.jpg,https://prod-bg-images.s3.fr-par.scw.cloud/2016/06/22081-brown-velvet-casual-mens-laceups-shoes-2.jpg,https://prod-bg-images.s3.fr-par.scw.cloud/2016/06/22081-brown-velvet-casual-mens-laceups-shoes-3.jpg,"<p>Dolce & Gabbana Shoes</p>
<p>Gorgeous brand new with tags, 100% Authentic Dolce & Gabbana brown velvet vintage look laceups shoes. This item comes from the exclusive MainLine Dolce & Gabbana collection.<br />
Model: Casual Laceups<br />
Color: Brown<br />
Material: 100% Viscose<br />
Sole: Rubber<br />
Vintage look is part of the characteristic of the model of the shoe<br />
Logo details<br />
Made in Italy</p>
","<p>Dolce & Gabbana Shoes</p>
<p>Gorgeous brand new with tags, 100% Authentic Dolce & Gabbana brown velvet vintage look laceups shoes. This item comes from the exclusive MainLine Dolce & Gabbana collection.<br />
Model: Casual Laceups<br />
Color: Brown<br />
Material: 100% Viscose<br />
Sole: Rubber<br />
Vintage look is part of the characteristic of the model of the shoe<br />
Logo details<br />
Made in Italy</p>
",False,SIG11073-3,0,outofstock,7333413020437,EU41/US8,Shoe Size,3
308639,ires,Brown Velvet Casual Mens Laceups Shoes,139,Dolce & Gabbana,https://prod-bg-images.s3.fr-par.scw.cloud/2016/06/22081-brown-velvet-casual-mens-laceups-shoes.jpg,https://prod-bg-images.s3.fr-par.scw.cloud/2016/06/22081-brown-velvet-casual-mens-laceups-shoes-1.jpg,https://prod-bg-images.s3.fr-par.scw.cloud/2016/06/22081-brown-velvet-casual-mens-laceups-shoes-2.jpg,https://prod-bg-images.s3.fr-par.scw.cloud/2016/06/22081-brown-velvet-casual-mens-laceups-shoes-3.jpg,"<p>Dolce & Gabbana Shoes</p>
<p>Gorgeous brand new with tags, 100% Authentic Dolce & Gabbana brown velvet vintage look laceups shoes. This item comes from the exclusive MainLine Dolce & Gabbana collection.<br />
Model: Casual Laceups<br />
Color: Brown<br />
Material: 100% Viscose<br />
Sole: Rubber<br />
Vintage look is part of the characteristic of the model of the shoe<br />
Logo details<br />
Made in Italy</p>
","<p>Dolce & Gabbana Shoes</p>
<p>Gorgeous brand new with tags, 100% Authentic Dolce & Gabbana brown velvet vintage look laceups shoes. This item comes from the exclusive MainLine Dolce & Gabbana collection.<br />
Model: Casual Laceups<br />
Color: Brown<br />
Material: 100% Viscose<br />
Sole: Rubber<br />
Vintage look is part of the characteristic of the model of the shoe<br />
Logo details<br />
Made in Italy</p>
",False,SIG11073-2,0,outofstock,7333413020444,EU40.5/US7.5,Shoe Size,3
308640,ires,Brown Velvet Casual Mens Laceups Shoes,124,Dolce & Gabbana,https://prod-bg-images.s3.fr-par.scw.cloud/2016/06/22081-brown-velvet-casual-mens-laceups-shoes.jpg,https://prod-bg-images.s3.fr-par.scw.cloud/2016/06/22081-brown-velvet-casual-mens-laceups-shoes-1.jpg,https://prod-bg-images.s3.fr-par.scw.cloud/2016/06/22081-brown-velvet-casual-mens-laceups-shoes-2.jpg,https://prod-bg-images.s3.fr-par.scw.cloud/2016/06/22081-brown-velvet-casual-mens-laceups-shoes-3.jpg,"<p>Dolce & Gabbana Shoes</p>
<p>Gorgeous brand new with tags, 100% Authentic Dolce & Gabbana brown velvet vintage look laceups shoes. This item comes from the exclusive MainLine Dolce & Gabbana collection.<br />
Model: Casual Laceups<br />
Color: Brown<br />
Material: 100% Viscose<br />
Sole: Rubber<br />
Vintage look is part of the characteristic of the model of the shoe<br />
Logo details<br />
Made in Italy</p>
","<p>Dolce & Gabbana Shoes</p>
<p>Gorgeous brand new with tags, 100% Authentic Dolce & Gabbana brown velvet vintage look laceups shoes. This item comes from the exclusive MainLine Dolce & Gabbana collection.<br />
Model: Casual Laceups<br />
Color: Brown<br />
Material: 100% Viscose<br />
Sole: Rubber<br />
Vintage look is part of the characteristic of the model of the shoe<br />
Logo details<br />
Made in Italy</p>
",False,SIG11073-1,0,outofstock,7333413020451,EU40/US7,Shoe Size,3
22395,ires,Gray crewneck pullover sweater,85,Costume National,https://prod-bg-images.s3.fr-par.scw.cloud/2016/06/22393-gray-crewneck-pullover-sweater-3.jpg,https://prod-bg-images.s3.fr-par.scw.cloud/2016/06/22393-gray-crewneck-pullover-sweater-3-1.jpg,https://prod-bg-images.s3.fr-par.scw.cloud/2016/06/22393-gray-crewneck-pullover-sweater-3-2.jpg,https://prod-bg-images.s3.fr-par.scw.cloud/2016/06/22393-gray-crewneck-pullover-sweater-3-3.jpg,"<p style=""text-align: center;"">Costume National C&#8217;N&#8217;C</p>
<p style=""text-align: center;"">Absolutely stunning, 100% Authentic, brand new with tags Costume National C&#8217;N&#8217;C gray rayon blend crewneck sweater pullover.</p>
<p style=""text-align: center;"">Color: Gray<br />
Model: Crewneck pullover<br />
Logo details<br />
Made in Italy</p>
<p style=""text-align: center;"">Material: 90% Rayon, 6% Acetate, 4% Polyester<br />
Original tags and store bag follow with this item.</p>
","<p style=""text-align: center;"">Costume National C&#8217;N&#8217;C</p>
<p style=""text-align: center;"">Absolutely stunning, 100% Authentic, brand new with tags Costume National C&#8217;N&#8217;C gray rayon blend crewneck sweater pullover.</p>
<p style=""text-align: center;"">Color: Gray<br />
Model: Crewneck pullover<br />
Logo details<br />
Made in Italy</p>
<p style=""text-align: center;"">Material: 90% Rayon, 6% Acetate, 4% Polyester<br />
Original tags and store bag follow with this item.</p>
",True,SIG10530-1,2,instock,8056305729351,IT48 | M,Italian Size MEN,1
22434,ires,Black striped crewneck sweater,80,Costume National,https://prod-bg-images.s3.fr-par.scw.cloud/2016/06/22432-black-striped-crewneck-sweater-2.jpg,https://prod-bg-images.s3.fr-par.scw.cloud/2016/06/22432-black-striped-crewneck-sweater-2-1.jpg,https://prod-bg-images.s3.fr-par.scw.cloud/2016/06/22432-black-striped-crewneck-sweater-2-2.jpg,https://prod-bg-images.s3.fr-par.scw.cloud/2016/06/22432-black-striped-crewneck-sweater-2-3.jpg,"<p style=""text-align: center"">Costume National C&#8217;N&#8217;C</p>
<p style=""text-align: center"">Absolutely stunning, 100% Authentic, brand new with tags Costume National C&#8217;N&#8217;C black striped crewneck sweater pullover.</p>
<p style=""text-align: center"">Color: Black with gray stripes<br />
Model: Crewneck pullover<br />
Logo details<br />
Made in Italy</p>
<p style=""text-align: center"">Material: 45% Acrylic, 30% Nylon, 19% Mohair, 3% Elastane, 3% Wool<br />
Original tags and store bag follow with this item.</p>
","<p style=""text-align: center"">Costume National C&#8217;N&#8217;C</p>
<p style=""text-align: center"">Absolutely stunning, 100% Authentic, brand new with tags Costume National C&#8217;N&#8217;C black striped crewneck sweater pullover.</p>
<p style=""text-align: center"">Color: Black with gray stripes<br />
Model: Crewneck pullover<br />
Logo details<br />
Made in Italy</p>
<p style=""text-align: center"">Material: 45% Acrylic, 30% Nylon, 19% Mohair, 3% Elastane, 3% Wool<br />
Original tags and store bag follow with this item.</p>
",False,SIG10528-1,0,outofstock,8054319722750,IT52 | XL,Italian Size MEN,1
22456,ires,Red black checkered sweater,80,Costume National,https://prod-bg-images.s3.fr-par.scw.cloud/2016/06/22454-red-black-checkered-sweater.jpg,https://prod-bg-images.s3.fr-par.scw.cloud/2016/06/22454-red-black-checkered-sweater-5.jpg,https://prod-bg-images.s3.fr-par.scw.cloud/2016/06/22454-red-black-checkered-sweater-4.jpg,https://prod-bg-images.s3.fr-par.scw.cloud/2016/06/22454-red-black-checkered-sweater-3.jpg,"<p style=""text-align: center;"">Costume National C&#8217;N&#8217;C</p>
<p style=""text-align: center;"">Absolutely stunning, 100% Authentic, brand new with tags Costume National C&#8217;N&#8217;C red and black checkered wool blend crewneck sweater pullover.</p>
<p style=""text-align: center;"">Color: Red and black<br />
Model: Crewneck pullover<br />
Logo details</p>
<p style=""text-align: center;"">Material: 80% Wool, 20% Nylon<br />
Original tags and store bag follow with this item.</p>
","<p style=""text-align: center;"">Costume National C&#8217;N&#8217;C</p>
<p style=""text-align: center;"">Absolutely stunning, 100% Authentic, brand new with tags Costume National C&#8217;N&#8217;C red and black checkered wool blend crewneck sweater pullover.</p>
<p style=""text-align: center;"">Color: Red and black<br />
Model: Crewneck pullover<br />
Logo details</p>
<p style=""text-align: center;"">Material: 80% Wool, 20% Nylon<br />
Original tags and store bag follow with this item.</p>
",False,SIG10523-1,0,outofstock,8033983027613,IT52 | XL,Italian Size MEN,1
22508,ires,Blue striped sweater pullover,80,Costume National,https://prod-bg-images.s3.fr-par.scw.cloud/2016/06/22506-blue-striped-sweater-pullover.jpg,https://prod-bg-images.s3.fr-par.scw.cloud/2016/06/22506-blue-striped-sweater-pullover-1.jpg,https://prod-bg-images.s3.fr-par.scw.cloud/2016/06/22506-blue-striped-sweater-pullover-2.jpg,https://prod-bg-images.s3.fr-par.scw.cloud/2016/06/22506-blue-striped-sweater-pullover-3.jpg,"<p style=""text-align: center;"">Costume National C&#8217;N&#8217;C</p>
<p style=""text-align: center;"">Absolutely stunning, 100% Authentic, brand new with tags Costume National C&#8217;N&#8217;C blue striped sweater pullover.</p>
<p style=""text-align: center;"">Color: Blue with black stripes<br />
Model: Crewneck pullover<br />
Logo details<br />
Made in Italy</p>
<p style=""text-align: center;"">Material: 45% Acrylic, 30% Nylon, 19% Mohair, 3% Elastane, 3% Wool</p>
<p>Original tags and store bag follow with this item.</p>
","<p style=""text-align: center;"">Costume National C&#8217;N&#8217;C</p>
<p style=""text-align: center;"">Absolutely stunning, 100% Authentic, brand new with tags Costume National C&#8217;N&#8217;C blue striped sweater pullover.</p>
<p style=""text-align: center;"">Color: Blue with black stripes<br />
Model: Crewneck pullover<br />
Logo details<br />
Made in Italy</p>
<p style=""text-align: center;"">Material: 45% Acrylic, 30% Nylon, 19% Mohair, 3% Elastane, 3% Wool</p>
<p>Original tags and store bag follow with this item.</p>
",False,SIG10406-1,0,outofstock,72527273003,IT54 | XXL,Italian Size MEN,1
22895,ires,Blue straight jeans,40,Costume National,https://prod-bg-images.s3.fr-par.scw.cloud/2016/06/22893-blue-straight-jeans.jpg,https://prod-bg-images.s3.fr-par.scw.cloud/2016/06/22893-blue-straight-jeans-1.jpg,https://prod-bg-images.s3.fr-par.scw.cloud/2016/06/22893-blue-straight-jeans-2.jpg,https://prod-bg-images.s3.fr-par.scw.cloud/2016/06/22893-blue-straight-jeans-3.jpg,"<p style=""text-align: center"">C&#8217;N&#8217;C Jeans</p>
<p style=""text-align: center"">Gorgeous brand new with tags, 100% Authentic C&#8217;N&#8217;C Costume National blue straight jeans.</p>
<p style=""text-align: center"">Material: 100% cotton<br />
Color: Blue<br />
Model: Classic<br />
Logo details</p>
<p style=""text-align: center"">Original tags and store bag follows.</p>
","<p style=""text-align: center"">C&#8217;N&#8217;C Jeans</p>
<p style=""text-align: center"">Gorgeous brand new with tags, 100% Authentic C&#8217;N&#8217;C Costume National blue straight jeans.</p>
<p style=""text-align: center"">Material: 100% cotton<br />
Color: Blue<br />
Model: Classic<br />
Logo details</p>
<p style=""text-align: center"">Original tags and store bag follows.</p>
",False,SIG12682-1,0,outofstock,7333413000187,W26,Waist Size,1
71415,ires,Blue Slim Fit Jeans,39,Costume National,https://prod-bg-images.s3.fr-par.scw.cloud/2016/06/22907-blue-slim-fit-jeans-3.jpg,https://prod-bg-images.s3.fr-par.scw.cloud/2016/06/22907-blue-slim-fit-jeans-3-1.jpg,https://prod-bg-images.s3.fr-par.scw.cloud/2016/06/22907-blue-slim-fit-jeans-3-2.jpg,https://prod-bg-images.s3.fr-par.scw.cloud/2016/06/22907-blue-slim-fit-jeans-3-3.jpg,"<p>C&#8217;N&#8217;C Jeans</p>
<p>Gorgeous brand new with tags, 100% Authentic C&#8217;N&#8217;C Costume National blue slim jeans.<br />
Material: 99% cotton, 1% elastan<br />
Color: Blue<br />
Model: Slim fit<br />
Logo details<br />
Original tags and store bag follows.</p>
","<p>C&#8217;N&#8217;C Jeans</p>
<p>Gorgeous brand new with tags, 100% Authentic C&#8217;N&#8217;C Costume National blue slim jeans.<br />
Material: 99% cotton, 1% elastan<br />
Color: Blue<br />
Model: Slim fit<br />
Logo details<br />
Original tags and store bag follows.</p>
",False,SIG12688-4,0,outofstock,7333413020772,W33,Waist Size,1
71416,ires,Blue Slim Fit Jeans,39,Costume National,https://prod-bg-images.s3.fr-par.scw.cloud/2016/06/22907-blue-slim-fit-jeans-3.jpg,https://prod-bg-images.s3.fr-par.scw.cloud/2016/06/22907-blue-slim-fit-jeans-3-1.jpg,https://prod-bg-images.s3.fr-par.scw.cloud/2016/06/22907-blue-slim-fit-jeans-3-2.jpg,https://prod-bg-images.s3.fr-par.scw.cloud/2016/06/22907-blue-slim-fit-jeans-3-3.jpg,"<p>C&#8217;N&#8217;C Jeans</p>
<p>Gorgeous brand new with tags, 100% Authentic C&#8217;N&#8217;C Costume National blue slim jeans.<br />
Material: 99% cotton, 1% elastan<br />
Color: Blue<br />
Model: Slim fit<br />
Logo details<br />
Original tags and store bag follows.</p>
","<p>C&#8217;N&#8217;C Jeans</p>
<p>Gorgeous brand new with tags, 100% Authentic C&#8217;N&#8217;C Costume National blue slim jeans.<br />
Material: 99% cotton, 1% elastan<br />
Color: Blue<br />
Model: Slim fit<br />
Logo details<br />
Original tags and store bag follows.</p>
",False,SIG12688-3,0,outofstock,7333413020789,W30,Waist Size,1
71417,ires,Blue Slim Fit Jeans,39,Costume National,https://prod-bg-images.s3.fr-par.scw.cloud/2016/06/22907-blue-slim-fit-jeans-3.jpg,https://prod-bg-images.s3.fr-par.scw.cloud/2016/06/22907-blue-slim-fit-jeans-3-1.jpg,https://prod-bg-images.s3.fr-par.scw.cloud/2016/06/22907-blue-slim-fit-jeans-3-2.jpg,https://prod-bg-images.s3.fr-par.scw.cloud/2016/06/22907-blue-slim-fit-jeans-3-3.jpg,"<p>C&#8217;N&#8217;C Jeans</p>
<p>Gorgeous brand new with tags, 100% Authentic C&#8217;N&#8217;C Costume National blue slim jeans.<br />
Material: 99% cotton, 1% elastan<br />
Color: Blue<br />
Model: Slim fit<br />
Logo details<br />
Original tags and store bag follows.</p>
","<p>C&#8217;N&#8217;C Jeans</p>
<p>Gorgeous brand new with tags, 100% Authentic C&#8217;N&#8217;C Costume National blue slim jeans.<br />
Material: 99% cotton, 1% elastan<br />
Color: Blue<br />
Model: Slim fit<br />
Logo details<br />
Original tags and store bag follows.</p>
",True,SIG12688-2,3,instock,7333413020796,W26,Waist Size,1
71418,ires,Blue Slim Fit Jeans,39,Costume National,https://prod-bg-images.s3.fr-par.scw.cloud/2016/06/22907-blue-slim-fit-jeans-3.jpg,https://prod-bg-images.s3.fr-par.scw.cloud/2016/06/22907-blue-slim-fit-jeans-3-1.jpg,https://prod-bg-images.s3.fr-par.scw.cloud/2016/06/22907-blue-slim-fit-jeans-3-2.jpg,https://prod-bg-images.s3.fr-par.scw.cloud/2016/06/22907-blue-slim-fit-jeans-3-3.jpg,"<p>C&#8217;N&#8217;C Jeans</p>
<p>Gorgeous brand new with tags, 100% Authentic C&#8217;N&#8217;C Costume National blue slim jeans.<br />
Material: 99% cotton, 1% elastan<br />
Color: Blue<br />
Model: Slim fit<br />
Logo details<br />
Original tags and store bag follows.</p>
","<p>C&#8217;N&#8217;C Jeans</p>
<p>Gorgeous brand new with tags, 100% Authentic C&#8217;N&#8217;C Costume National blue slim jeans.<br />
Material: 99% cotton, 1% elastan<br />
Color: Blue<br />
Model: Slim fit<br />
Logo details<br />
Original tags and store bag follows.</p>
",True,SIG12688-1,2,instock,7333413020802,W25,Waist Size,1
